dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x0800BA48,16,layer_state_set,ref1011_via,0x0800BA48,exact-ambiguous,1.000,ambiguous body {default_layer_state_set|layer_state_set} resolved by caller: bl from process_action@0x0800B53C+0x2AE ; same body also matches: default_layer_state_set ; xrefs: process_action@0x0800B53C(bl) update_tri_layer@0x0800BC7C(b) layer_on@0x0800BA6C(b) layer_invert@0x0800BA98(b) ...
0x0800BA58,6,layer_clear,ref1011_via,0x0800BA58,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom} resolved by caller: bl from process_action@0x0800B53C+0x320 ; same body also matches: eeconfig_init_user|encoder0_pad_cb|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom ; xrefs: process_action@0x0800B53C(bl)
0x0800BA5E,12,layer_move,ref1011_via,0x0800BA5E,exact,1.000,xrefs: process_action@0x0800B53C(bl)
0x0800BA6C,24,layer_on,ref1011_via,0x0800BA6C,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) ...
0x0800BA84,20,layer_off,ref1011_via,0x0800BA84,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(b) process_tri_layer@0x08010384(bl) clear_oneshot_layer_state@0x0800C2EC(bl)
0x0800BA98,24,layer_invert,ref1011_via,0x0800BA98,exact,1.000,xrefs: process_action@0x0800B53C(bl)
0x0800BAB0,16,layer_or,ref1011_via,0x0800BAB0,exact-ambiguous,1.000,ambiguous body {default_layer_or|layer_or} resolved by caller: bl from process_action@0x0800B53C+0x2A2 ; same body also matches: default_layer_or ; xrefs: process_action@0x0800B53C(bl)
0x0800BAC0,16,layer_and,ref1011_via,0x0800BAC0,exact-ambiguous,1.000,ambiguous body {default_layer_and|layer_and} resolved by caller: bl from process_action@0x0800B53C+0x296 ; same body also matches: default_layer_and ; xrefs: process_action@0x0800B53C(bl)
0x0800BAD0,16,layer_xor,ref1011_via,0x0800BAD0,exact-ambiguous,1.000,ambiguous body {default_layer_xor|layer_xor} resolved by caller: bl from process_action@0x0800B53C+0x2A8 ; same body also matches: default_layer_xor ; xrefs: process_action@0x0800B53C(bl)
0x0800BAE0,2,layer_debug,ref1011_via,0x0800BAE0,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from process_record_handler@0x0800B8D8+0xE ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: process_record_handler@0x0800B8D8(bl)
0x0800BAE2,50,update_source_layers_cache_impl,ref1011_via,0x0800BAE2,exact,1.000,xrefs: update_source_layers_cache@0x0800BB3C(b)
0x0800BB14,40,read_source_layers_cache_impl,ref1011_via,0x0800BB14,exact,1.000,xrefs: read_source_layers_cache@0x0800BB78(b)
0x0800BB3C,60,update_source_layers_cache,ref1011_via,0x0800BB3C,exact,1.000,xrefs: get_event_keycode@0x0800B168(bl) store_or_get_action@0x0800BC10(bl)
0x0800BB78,60,read_source_layers_cache,ref1011_via,0x0800BB78,exact,1.000,xrefs: get_event_keycode@0x0800B168(bl) store_or_get_action@0x0800BC10(bl)
0x0800BBB4,68,layer_switch_get_layer,ref1011_via,0x0800BBB4,exact,1.000,xrefs: get_event_keycode@0x0800B168(bl) get_event_keycode@0x0800B168(bl) store_or_get_action@0x0800BC10(bl) layer_switch_get_action@0x0800BBF8(bl)
0x0800BBF8,24,layer_switch_get_action,ref1011_via,0x0800BBF8,exact,1.000,xrefs: process_tapping@0x0800BDC0(bl) store_or_get_action@0x0800BC10(b) is_tap_record@0x0800B9BE(bl) process_record_tap_hint@0x0800B3C0(b)
0x0800BC10,72,store_or_get_action,ref1011_via,0x0800BC10,exact,1.000,xrefs: process_record_handler@0x0800B8D8(bl)
0x0800BC58,34,update_tri_layer_state,ref1011_via,0x0800BC58,exact,1.000,xrefs: update_tri_layer@0x0800BC7C(bl)
0x0800BC7C,28,update_tri_layer,ref1011_via,0x0800BC7C,exact,1.000,xrefs: process_tri_layer@0x08010384(bl)
0x0800BC98,64,debug_waiting_buffer,ref1011_via,0x0800BC98,exact,1.000,xrefs: action_tapping_process@0x0800C008(bl) waiting_buffer_scan_tap@0x0800BCF8(b)
0x0800BCD8,32,debug_tapping_key,ref1011_via,0x0800BCD8,exact,1.000,xrefs: process_tapping@0x0800BDC0(bl) process_tapping@0x0800BDC0(bl) process_tapping@0x0800BDC0(bl)
0x0800BCF8,132,waiting_buffer_scan_tap,ref1011_via,0x0800BCF8,exact,1.000,xrefs: process_tapping@0x0800BDC0(bl)
0x0800BD7C,68,waiting_buffer_typed.isra.0,ref1011_via,0x0800BD7C,exact,1.000,xrefs: process_tapping@0x0800BDC0(bl) process_tapping@0x0800BDC0(bl)
0x0800BDC0,584,process_tapping,ref1011_via,0x0800BDC0,exact,1.000,xrefs: action_tapping_process@0x0800C008(bl) action_tapping_process@0x0800C008(bl)
0x0800C008,188,action_tapping_process,ref1011_via,0x0800C008,exact,1.000,xrefs: action_exec@0x0800B384(bl)
0x0800C0C4,12,get_oneshot_layer,ref1011_via,0x0800C0C4,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl)
0x0800C0D0,16,get_oneshot_layer_state,ref1011_via,0x0800C0D0,exact,1.000,xrefs: process_action@0x0800B53C(bl)
0x0800C0E0,20,is_oneshot_layer_active,ref1011_via,0x0800C0E0,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_record@0x0800B8FC(bl)
0x0800C0F4,12,get_mods,ref1011_via,0x0800C0F4,exact-ambiguous,1.000,ambiguous body {get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from process_rgb@0x0800F3A4+0xA ; same body also matches: get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state ; xrefs: process_rgb@0x0800F3A4(bl) process_grave_esc@0x0800FA4C(bl)
0x0800C100,16,add_mods,ref1011_via,0x0800C100,exact-ambiguous,1.000,ambiguous body {add_mods|add_weak_mods|eeconfig_flag_rgb_matrix} resolved by caller: bl from process_action@0x0800B53C+0xAC ; same body also matches: add_weak_mods|eeconfig_flag_rgb_matrix ; xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) register_code@0x0800B3E4(bl) register_mods@0x0800B516(bl)
0x0800C110,16,del_mods,ref1011_via,0x0800C110,exact-ambiguous,1.000,ambiguous body {del_mods|del_weak_mods} resolved by caller: bl from process_action@0x0800B53C+0xD4 ; same body also matches: del_weak_mods ; xrefs: process_action@0x0800B53C(bl) unregister_code@0x0800B474(bl) unregister_mods@0x0800B528(bl)
0x0800C120,12,clear_mods,ref1011_via,0x0800C120,exact-ambiguous,1.000,ambiguous body {clear_mods|clear_weak_mods} resolved by caller: bl from suspend_wakeup_init@0x08010B04+0x2 ; same body also matches: clear_weak_mods ; xrefs: suspend_wakeup_init@0x08010B04(bl) clear_keyboard@0x0800B968(bl)
0x0800C12C,16,add_weak_mods,ref1011_via,0x0800C12C,exact-ambiguous,1.000,ambiguous body {add_mods|add_weak_mods|eeconfig_flag_rgb_matrix} resolved by caller: bl from process_action@0x0800B53C+0xB8 ; same body also matches: add_mods|eeconfig_flag_rgb_matrix ; xrefs: process_action@0x0800B53C(bl)
0x0800C13C,16,del_weak_mods,ref1011_via,0x0800C13C,exact-ambiguous,1.000,ambiguous body {del_mods|del_weak_mods} resolved by caller: bl from process_action@0x0800B53C+0xDA ; same body also matches: del_mods ; xrefs: process_action@0x0800B53C(bl)
0x0800C14C,12,clear_weak_mods,ref1011_via,0x0800C14C,exact-ambiguous,1.000,ambiguous body {clear_mods|clear_weak_mods} resolved by caller: bl from action_exec@0x0800B384+0xC ; same body also matches: clear_mods ; xrefs: action_exec@0x0800B384(bl) suspend_wakeup_init@0x08010B04(bl) clear_keyboard_but_mods_and_keys@0x0800B938(bl)
0x0800C158,2,oneshot_locked_mods_changed_user,ref1011_via,0x0800C158,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from oneshot_locked_mods_changed_kb@0x0800C15A+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: oneshot_locked_mods_changed_kb@0x0800C15A(bl)
0x0800C15A,8,oneshot_locked_mods_changed_kb,ref1011_via,0x0800C15A,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from del_oneshot_locked_mods@0x0800C164+0x10 ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: del_oneshot_locked_mods@0x0800C164(bl)
0x0800C164,28,del_oneshot_locked_mods,ref1011_via,0x0800C164,exact-ambiguous,1.000,ambiguous body {del_oneshot_locked_mods|del_oneshot_mods} resolved by caller: bl from process_action@0x0800B53C+0x194 ; same body also matches: del_oneshot_mods ; xrefs: process_action@0x0800B53C(bl)
0x0800C180,2,oneshot_mods_changed_user,ref1011_via,0x0800C180,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from oneshot_mods_changed_kb@0x0800C182+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: oneshot_mods_changed_kb@0x0800C182(bl)
0x0800C182,8,oneshot_mods_changed_kb,ref1011_via,0x0800C182,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from add_oneshot_mods@0x0800C18C+0x10 ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: add_oneshot_mods@0x0800C18C(bl) del_oneshot_mods@0x0800C1A8(bl) clear_oneshot_mods@0x0800C1C4(bl)
0x0800C18C,28,add_oneshot_mods,ref1011_via,0x0800C18C,exact,1.000,xrefs: process_action@0x0800B53C(bl)
0x0800C1A8,28,del_oneshot_mods,ref1011_via,0x0800C1A8,exact-ambiguous,1.000,ambiguous body {del_oneshot_locked_mods|del_oneshot_mods} resolved by caller: bl from process_action@0x0800B53C+0x18E ; same body also matches: del_oneshot_locked_mods ; xrefs: process_action@0x0800B53C(bl)
0x0800C1C4,24,clear_oneshot_mods,ref1011_via,0x0800C1C4,exact,1.000,xrefs: get_mods_for_report@0x0800C1DC(bl)
0x0800C1DC,48,get_mods_for_report,ref1011_via,0x0800C1DC,exact,1.000,xrefs: send_6kro_report@0x0800C20C(bl) send_nkro_report@0x0800C244(bl)
0x0800C20C,56,send_6kro_report,ref1011_via,0x0800C20C,exact,1.000,xrefs: send_keyboard_report@0x0800C27C(b)
0x0800C244,56,send_nkro_report,ref1011_via,0x0800C244,exact,1.000,xrefs: send_keyboard_report@0x0800C27C(b)
0x0800C27C,32,send_keyboard_report,ref1011_via,0x0800C27C,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) register_code@0x0800B3E4(bl) ...
0x0800C29C,2,oneshot_layer_changed_user,ref1011_via,0x0800C29C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from oneshot_layer_changed_kb@0x0800C29E+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: oneshot_layer_changed_kb@0x0800C29E(bl)
0x0800C29E,8,oneshot_layer_changed_kb,ref1011_via,0x0800C29E,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from set_oneshot_layer@0x0800C2A8+0x1A ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: set_oneshot_layer@0x0800C2A8(bl) reset_oneshot_layer@0x0800C2D8(bl)
0x0800C2A8,48,set_oneshot_layer,ref1011_via,0x0800C2A8,exact,1.000,xrefs: process_action@0x0800B53C(bl)
0x0800C2D8,20,reset_oneshot_layer,ref1011_via,0x0800C2D8,exact,1.000,xrefs: clear_oneshot_layer_state@0x0800C2EC(b)
0x0800C2EC,52,clear_oneshot_layer_state,ref1011_via,0x0800C2EC,exact,1.000,xrefs: process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_action@0x0800B53C(bl) process_record@0x0800B8FC(b) ...
0x0800C320,44,oneshot_set,ref1011_via,0x0800C320,exact,1.000,xrefs: oneshot_toggle@0x0800C34C(b) oneshot_enable@0x0800C360(b) oneshot_disable@0x0800C366(b)
0x0800C34C,20,oneshot_toggle,ref1011_via,0x0800C34C,exact,1.000,xrefs: process_record_quantum@0x0800B230(bl)
0x0800C360,6,oneshot_enable,ref1011_via,0x0800C360,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: bl from process_record_quantum@0x0800B230+0xA6 ; same body also matches: rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_record_quantum@0x0800B230(bl)
0x0800C366,6,oneshot_disable,ref1011_via,0x0800C366,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom} resolved by caller: bl from process_record_quantum@0x0800B230+0xAC ; same body also matches: eeconfig_init_user|encoder0_pad_cb|layer_clear|quantum_task|rgb_matrix_toggle_noeeprom ; xrefs: process_record_quantum@0x0800B230(bl)
0x0800C36C,20,eeconfig_disable,ref1011_via,0x0800C36C,exact,1.000,xrefs: process_record_quantum@0x0800B230(bl)
0x0800C380,28,eeconfig_is_enabled,ref1011_via,0x0800C380,exact,1.000,xrefs: rgb_matrix_init@0x0800EAB4(bl) magic@0x0800CA78(bl)
0x0800C39C,6,eeconfig_read_debug,ref1011_via,0x0800C39C,exact,1.000,tiny body placed (vote) ; xrefs: magic@0x0800CA78(bl)
0x0800C3A2,6,eeconfig_read_default_layer,ref1011_via,0x0800C3A2,exact,1.000,tiny body placed (vote) ; xrefs: magic@0x0800CA78(bl)
0x0800C3A8,6,eeconfig_read_keymap,ref1011_via,0x0800C3A8,exact,1.000,tiny body placed (vote) ; xrefs: wireless_event_task@0x0800889C(bl) process_magic@0x0800FA98(bl) factory_test_task@0x0800ADB8(bl) magic@0x0800CA78(bl)
0x0800C3AE,8,eeconfig_update_keymap,ref1011_via,0x0800C3AE,exact,1.000,xrefs: process_magic@0x0800FA98(bl) oneshot_set@0x0800C320(bl)
0x0800C3B6,8,eeconfig_update_kb,ref1011_via,0x0800C3B6,exact,1.000,xrefs: eeconfig_init_kb@0x0800C3CC(bl)
0x0800C3BE,8,eeconfig_update_user,ref1011_via,0x0800C3BE,exact,1.000,xrefs: eeconfig_init_user@0x0800C3C6(b)
0x0800C3C6,6,eeconfig_init_user,ref1011_via,0x0800C3C6,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom} resolved by caller: bl from eeconfig_init_kb@0x0800C3CC+0x8 ; same body also matches: encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom ; xrefs: eeconfig_init_kb@0x0800C3CC(bl)
0x0800C3CC,14,eeconfig_init_kb,ref1011_via,0x0800C3CC,exact,1.000,xrefs: eeconfig_init_quantum@0x0800C3DC(bl)
0x0800C3DC,152,eeconfig_init_quantum,ref1011_via,0x0800C3DC,exact,1.000,
0x0800C478,8,eeconfig_update_handedness,ref1011_via,0x0800C478,exact,1.000,xrefs: process_magic@0x0800FA98(bl)
0x0800C480,52,generate_tick_event,ref1011_via,0x0800C480,exact,1.000,xrefs: keyboard_task@0x0800C568(bl)
0x0800C4B4,24,last_matrix_activity_trigger,ref1011_via,0x0800C4B4,exact-ambiguous,1.000,ambiguous body {last_encoder_activity_trigger|last_matrix_activity_trigger} resolved by caller: bl from keyboard_task@0x0800C568+0xE2 ; same body also matches: last_encoder_activity_trigger ; xrefs: keyboard_task@0x0800C568(bl)
0x0800C4CC,24,last_encoder_activity_trigger,ref1011_via,0x0800C4CC,exact-ambiguous,1.000,ambiguous body {last_encoder_activity_trigger|last_matrix_activity_trigger} resolved by caller: bl from keyboard_task@0x0800C568+0x1E ; same body also matches: last_matrix_activity_trigger ; xrefs: keyboard_task@0x0800C568(bl)
