dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x080165E6,54,CSWTCH.7,ref1011_via_lto,0x08014B2C,data-ambiguous,1.000,object bytes occur at 2 places
0x0801661C,72,col_pins|pins_col,ref1011_via_lto,0x08014C28,data-ambiguous,1.000,object bytes occur at 2 places
0x08016664,24,pins_row|row_pins,ref1011_via_lto,0x08014C70,data-ambiguous,1.000,object bytes occur at 2 places
0x080166B8,8,b_m16_interleave,ref1011_via_lto,0x080148A4,data,1.000,
0x0801693E,18,DeviceDescriptor,ref1011_via_lto,0x0801438F,data,1.000,
0x08016950,68,KeyboardReport,ref1011_via_lto,0x080142B4,data,1.000,
0x08016998,20,ManufacturerString,ref1011_via_lto,0x0801431C,data,1.000,
0x080169AC,36,ProductString,ref1011_via_lto,0x080142F8,data,1.000,
0x080169D0,34,RawReport,ref1011_via_lto,0x08014292,data,1.000,
0x080169F2,182,SharedReport,ref1011_via_lto,0x080141DC,data,1.000,
0x08016B74,40,efl_lld_sect1,ref1011_via_lto,0x08014DAC,data-ambiguous,1.000,object bytes occur at 4 places
0x08016B9C,48,efl_lld_sect2,ref1011_via_lto,0x08014D7C,data-ambiguous,1.000,object bytes occur at 3 places
0x08016BCC,56,efl_lld_sect3,ref1011_via_lto,0x08014D44,data-ambiguous,1.000,object bytes occur at 2 places
0x08016C04,64,efl_lld_sect4,ref1011_via_lto,0x08014D04,data,1.000,
0x08016C44,28,efl_lld_size1,ref1011_via_lto,0x08014E28,data,1.000,
0x08016C60,28,efl_lld_size2,ref1011_via_lto,0x08014E0C,data,1.000,
0x08016C7C,28,efl_lld_size3,ref1011_via_lto,0x08014DF0,data,1.000,
0x08016C98,28,efl_lld_size4,ref1011_via_lto,0x08014DD4,data,1.000,
0x08016CB4,192,_stm32_dma_streams,ref1011_via_lto,0x08014E70,data,1.000,
0x08016D98,12,fsparams,ref1011_via_lto,0x08014F58,data,1.000,
0x08016DB0,168,gpio_default_config,ref1011_via_lto,0x08014FE4,data,1.000,
0x08016E62,257,_ctype_,ref1011_via_lto,0x08015264,data,1.000,
0x08017148,72,col_pins|pins_col,ref1011_via_lto,0x08014C28,data-ambiguous,1.000,object bytes occur at 2 places
0x08017190,24,pins_row|row_pins,ref1011_via_lto,0x08014C70,data-ambiguous,1.000,object bytes occur at 2 places
0x080171AC,372,g_led_config,ref1011_via_lto,0x080149B8,data,1.000,
0x08017344,8,cs_pins,ref1011_via_lto,0x0801489C,data,1.000,
0x080175BC,504,usb_endpoints_in,ref1011_via_lto,0x20000EE4,data,1.000,
0x080177B4,136,usb_endpoints_out,ref1011_via_lto,0x20000E5C,data,1.000,
