dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x0800BAFC,16,default_layer_and|layer_and,ref1011_via,0x0800BA1C,exact-ambiguous,1.000,identical body for: default_layer_and|layer_and
0x0800BB0C,16,default_layer_xor|layer_xor,ref1011_via,0x0800BA2C,exact-ambiguous,1.000,identical body for: default_layer_xor|layer_xor
0x0800BB1C,2,layer_state_set_user,ref1011_via,0x0800BA3C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from layer_state_set_kb@0x0800BB1E+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: layer_state_set_kb@0x0800BB1E(bl)
0x0800BB1E,8,layer_state_set_kb,ref1011_via,0x0800BA3E,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: b.w from magic@0x0800CB90+0x30 ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: magic@0x0800CB90(b) layer_state_set@0x0800BB28(bl)
0x0800BB28,16,layer_state_set,ref1011_via,0x0800BA48,exact-ambiguous,1.000,ambiguous body {default_layer_state_set|layer_state_set} resolved by caller: b.w from update_tri_layer@0x0800BD70+0x14 ; same body also matches: default_layer_state_set ; xrefs: update_tri_layer@0x0800BD70(b) layer_on@0x0800BB4C(b) layer_invert@0x0800BB7C(b) layer_move@0x0800BB3E(b)
0x0800BB38,6,eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom,ref1011_via,0x0800AA62,exact-ambiguous,1.000,tiny body placed (adjacent-both) ; identical body for: eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom
0x0800BB3E,12,layer_move,ref1011_via,0x0800BA5E,exact,1.000,
0x0800BB4C,24,layer_on,ref1011_via,0x0800BA6C,exact,1.000,
0x0800BB64,24,layer_off,ref1011_via,0x0800BA84,fuzzy-anchored,0.667,call-anchored: bl from clear_oneshot_layer_state@0x0800C3F4+0x1E ; xrefs: clear_oneshot_layer_state@0x0800C3F4(bl)
0x0800BB7C,24,layer_invert,ref1011_via,0x0800BA98,exact,1.000,
0x0800BB94,16,default_layer_or|layer_or,ref1011_via,0x0800BA0C,exact-ambiguous,1.000,identical body for: default_layer_or|layer_or
0x0800BBA4,16,default_layer_and|layer_and,ref1011_via,0x0800BA1C,exact-ambiguous,1.000,identical body for: default_layer_and|layer_and
0x0800BBB4,16,default_layer_xor|layer_xor,ref1011_via,0x0800BA2C,exact-ambiguous,1.000,identical body for: default_layer_xor|layer_xor
0x0800BBC4,2,layer_debug,ref1011_via,0x0800BAE0,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl(fuzzy-paired) from process_record_handler@0x0800B9B4+0x10 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: process_record_handler@0x0800B9B4(bl~)
0x0800BBFA,40,read_source_layers_cache_impl,ref1011_via,0x0800BB14,exact,1.000,
0x0800BC24,68,update_source_layers_cache,ref1011_via,0x0800BB3C,fuzzy-anchored,0.680,call-anchored: bl from store_or_get_action@0x0800BD04+0x26 ; xrefs: store_or_get_action@0x0800BD04(bl)
0x0800BC6C,64,read_source_layers_cache,ref1011_via,0x0800BB78,fuzzy-anchored,0.824,call-anchored: bl from store_or_get_action@0x0800BD04+0x3A ; xrefs: store_or_get_action@0x0800BD04(bl)
0x0800BCAC,64,layer_switch_get_layer,ref1011_via,0x0800BBB4,fuzzy-anchored,0.821,call-anchored: bl from store_or_get_action@0x0800BD04+0x1C ; xrefs: store_or_get_action@0x0800BD04(bl) layer_switch_get_action@0x0800BCEC(bl)
0x0800BCEC,24,layer_switch_get_action,ref1011_via,0x0800BBF8,exact,1.000,xrefs: store_or_get_action@0x0800BD04(b) is_tap_record@0x0800BA98(bl) process_record_tap_hint@0x0800B484(b)
0x0800BD04,72,store_or_get_action,ref1011_via,0x0800BC10,exact,1.000,xrefs: process_record_handler@0x0800B9B4(bl~)
0x0800BD4C,36,update_tri_layer_state,ref1011_via,0x0800BC58,fuzzy-anchored,0.966,call-anchored: bl from update_tri_layer@0x0800BD70+0xC ; xrefs: update_tri_layer@0x0800BD70(bl)
0x0800BD70,28,update_tri_layer,ref1011_via,0x0800BC7C,exact,1.000,
0x0800BD8C,64,debug_waiting_buffer,ref1011_via,0x0800BC98,exact,1.000,
0x0800BE6C,68,waiting_buffer_typed.isra.0,ref1011_via,0x0800BD7C,exact,1.000,
0x0800C1CC,12,get_oneshot_layer,ref1011_via,0x0800C0C4,exact,1.000,
0x0800C1D8,16,get_oneshot_layer_state,ref1011_via,0x0800C0D0,exact,1.000,
0x0800C1E8,20,is_oneshot_layer_active,ref1011_via,0x0800C0E0,exact,1.000,xrefs: process_record@0x0800B9DC(bl)
0x0800C1FC,12,get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state,ref1011_via,0x08008AD4,exact-ambiguous,1.000,identical body for: get_mods|get_transport|get_tri_layer_adjust_layer|get_tri_layer_lower_layer|get_tri_layer_upper_layer|keyboard_leds|rgb_matrix_is_driver_shutdown|wireless_get_state
0x0800C208,16,add_mods,ref1011_via,0x0800C100,exact-ambiguous,1.000,ambiguous body {add_mods|add_weak_mods|eeconfig_flag_rgb_matrix} resolved by caller: bl from register_code@0x0800B4A8+0x42 ; same body also matches: add_weak_mods|eeconfig_flag_rgb_matrix ; xrefs: register_code@0x0800B4A8(bl) register_mods@0x0800B5DA(bl)
0x0800C218,16,del_mods,ref1011_via,0x0800C110,fuzzy-anchored,1.000,call-anchored: bl from unregister_code@0x0800B538+0x2E ; xrefs: unregister_code@0x0800B538(bl) unregister_mods@0x0800B5EC(bl)
0x0800C228,12,clear_mods,ref1011_via,0x0800C120,exact-ambiguous,1.000,ambiguous body {clear_mods|clear_weak_mods} resolved by caller: bl from suspend_wakeup_init@0x08010C94+0x2 ; same body also matches: clear_weak_mods ; xrefs: suspend_wakeup_init@0x08010C94(bl) clear_keyboard@0x0800BA48(bl)
0x0800C234,16,add_mods|add_weak_mods|eeconfig_flag_rgb_matrix,ref1011_via,0x0800C100,exact-ambiguous,1.000,identical body for: add_mods|add_weak_mods|eeconfig_flag_rgb_matrix
0x0800C254,12,clear_weak_mods,ref1011_via,0x0800C14C,exact-ambiguous,1.000,ambiguous body {clear_mods|clear_weak_mods} resolved by caller: bl from suspend_wakeup_init@0x08010C94+0x6 ; same body also matches: clear_mods ; xrefs: suspend_wakeup_init@0x08010C94(bl) clear_keyboard_but_mods_and_keys@0x0800BA18(bl)
0x0800C260,2,__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task,ref1011_via,0x08008434,exact-ambiguous,1.000,tiny body placed (adjacent-both) ; identical body for: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task
0x0800C262,8,bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb,ref1011_via,0x0800B150,exact-ambiguous,1.000,identical body for: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb
0x0800C26C,28,del_oneshot_locked_mods|del_oneshot_mods,ref1011_via,0x0800C164,exact-ambiguous,1.000,identical body for: del_oneshot_locked_mods|del_oneshot_mods
0x0800C288,2,oneshot_mods_changed_user,ref1011_via,0x0800C180,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from oneshot_mods_changed_kb@0x0800C28A+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: oneshot_mods_changed_kb@0x0800C28A(bl)
0x0800C28A,8,oneshot_mods_changed_kb,ref1011_via,0x0800C182,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from clear_oneshot_mods@0x0800C2CC+0xC ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: clear_oneshot_mods@0x0800C2CC(bl) add_oneshot_mods@0x0800C294(bl~)
0x0800C294,28,add_oneshot_mods,ref1011_via,0x0800C18C,fuzzy,1.000,
0x0800C2B0,28,del_oneshot_locked_mods|del_oneshot_mods,ref1011_via,0x0800C164,exact-ambiguous,1.000,identical body for: del_oneshot_locked_mods|del_oneshot_mods
0x0800C2CC,24,clear_oneshot_mods,ref1011_via,0x0800C1C4,exact,1.000,xrefs: get_mods_for_report@0x0800C2E4(bl~)
0x0800C2E4,48,get_mods_for_report,ref1011_via,0x0800C1DC,fuzzy-anchored,0.947,call-anchored: bl from send_6kro_report@0x0800C314+0x6 ; xrefs: send_6kro_report@0x0800C314(bl) send_nkro_report@0x0800C34C(bl)
0x0800C314,56,send_6kro_report,ref1011_via,0x0800C20C,exact,1.000,xrefs: send_keyboard_report@0x0800C384(b)
0x0800C34C,56,send_nkro_report,ref1011_via,0x0800C244,exact,1.000,xrefs: send_keyboard_report@0x0800C384(b)
0x0800C384,32,send_keyboard_report,ref1011_via,0x0800C27C,exact,1.000,xrefs: register_code@0x0800B4A8(bl) register_code@0x0800B4A8(b) unregister_code@0x0800B538(b) clear_keyboard_but_mods_and_keys@0x0800BA18(bl) ...
0x0800C3A4,2,oneshot_layer_changed_user,ref1011_via,0x0800C29C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from oneshot_layer_changed_kb@0x0800C3A6+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: oneshot_layer_changed_kb@0x0800C3A6(bl)
0x0800C3A6,8,oneshot_layer_changed_kb,ref1011_via,0x0800C29E,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from reset_oneshot_layer@0x0800C3E0+0x8 ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: reset_oneshot_layer@0x0800C3E0(bl)
0x0800C3E0,20,reset_oneshot_layer,ref1011_via,0x0800C2D8,exact,1.000,xrefs: clear_oneshot_layer_state@0x0800C3F4(b)
0x0800C3F4,52,clear_oneshot_layer_state,ref1011_via,0x0800C2EC,exact,1.000,xrefs: process_record@0x0800B9DC(b) oneshot_set@0x0800C428(b)
0x0800C428,44,oneshot_set,ref1011_via,0x0800C320,exact,1.000,xrefs: oneshot_disable@0x0800C472(b) oneshot_enable@0x0800C46C(b)
0x0800C46C,6,oneshot_enable,ref1011_via,0x0800C360,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: bl(fuzzy-paired) from process_record_quantum@0x0800B2E0+0xB2 ; same body also matches: rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_record_quantum@0x0800B2E0(bl~)
0x0800C472,6,oneshot_disable,ref1011_via,0x0800C366,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom} resolved by caller: bl(fuzzy-paired) from process_record_quantum@0x0800B2E0+0xB8 ; same body also matches: eeconfig_init_user|encoder0_pad_cb|layer_clear|quantum_task|rgb_matrix_toggle_noeeprom ; xrefs: process_record_quantum@0x0800B2E0(bl~)
0x0800C478,20,eeconfig_disable,ref1011_via,0x0800C36C,exact,1.000,xrefs: process_record_quantum@0x0800B2E0(bl~)
0x0800C48C,28,eeconfig_is_enabled,ref1011_via,0x0800C380,exact,1.000,xrefs: magic@0x0800CB90(bl) rgb_matrix_init@0x0800EB90(bl~)
0x0800C4A8,6,eeconfig_read_debug,ref1011_via,0x0800C39C,exact,1.000,tiny body placed (vote) ; xrefs: magic@0x0800CB90(bl)
0x0800C4AE,6,eeconfig_read_default_layer,ref1011_via,0x0800C3A2,exact,1.000,tiny body placed (vote) ; xrefs: magic@0x0800CB90(bl)
0x0800C4B4,6,eeconfig_read_keymap,ref1011_via,0x0800C3A8,exact,1.000,tiny body placed (vote) ; xrefs: magic@0x0800CB90(bl) process_magic@0x0800FBC4(bl~) wireless_event_task@0x080088D0(bl~) factory_test_task@0x0800AE40(bl~)
0x0800C4BA,8,eeconfig_update_keymap,ref1011_via,0x0800C3AE,exact,1.000,xrefs: oneshot_set@0x0800C428(bl) process_magic@0x0800FBC4(bl~)
0x0800C4C2,8,eeconfig_update_kb,ref1011_via,0x0800C3B6,exact,1.000,xrefs: eeconfig_init_kb@0x0800C4D8(bl)
0x0800C4CA,8,eeconfig_update_user,ref1011_via,0x0800C3BE,exact,1.000,xrefs: eeconfig_init_user@0x0800C4D2(b)
0x0800C4D2,6,eeconfig_init_user,ref1011_via,0x0800C3C6,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom} resolved by caller: bl from eeconfig_init_kb@0x0800C4D8+0x8 ; same body also matches: encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom ; xrefs: eeconfig_init_kb@0x0800C4D8(bl)
0x0800C4D8,14,eeconfig_init_kb,ref1011_via,0x0800C3CC,exact,1.000,
0x0800C57E,6,eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom,ref1011_via,0x0800AA62,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: eeconfig_init_user|encoder0_pad_cb|layer_clear|oneshot_disable|quantum_task|rgb_matrix_toggle_noeeprom
0x0800C584,8,eeconfig_update_handedness,ref1011_via,0x0800C478,exact,1.000,xrefs: process_magic@0x0800FBC4(bl~)
0x0800C5C4,24,last_matrix_activity_trigger,ref1011_via,0x0800C4B4,exact-ambiguous,1.000,ambiguous body {last_encoder_activity_trigger|last_matrix_activity_trigger} resolved by caller: bl(fuzzy-paired) from keyboard_task@0x0800C678+0xE2 ; same body also matches: last_encoder_activity_trigger ; xrefs: keyboard_task@0x0800C678(bl~)
0x0800C5DC,24,last_encoder_activity_trigger,ref1011_via,0x0800C4CC,exact-ambiguous,1.000,ambiguous body {last_encoder_activity_trigger|last_matrix_activity_trigger} resolved by caller: bl(fuzzy-paired) from keyboard_task@0x0800C678+0x1E ; same body also matches: last_matrix_activity_trigger ; xrefs: keyboard_task@0x0800C678(bl~)
