dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x0800D2DE,8,post_process_record_kb,"ref1011_default,ref1011_feat",0x0800B31A,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from post_process_record_quantum@0x0800D35E+0xC ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: post_process_record_quantum@0x0800D35E(bl)
0x0800D334,20,get_record_keycode,ref1011_feat,0x0800B36C,fuzzy-anchored,0.706,call-anchored: bl from pre_process_record_quantum@0x0800D34C+0x6 ; xrefs: pre_process_record_quantum@0x0800D34C(bl) post_process_record_quantum@0x0800D35E(bl)
0x0800D348,4,_getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb,"ref1011_default,ref1011_feat",0x080096CA,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: _getpid_r|bootmagic_lite_reset_eeprom|chSchReadyI|chSysTimerHandlerI|default_layer_set|early_hardware_init_pre|eeconfig_init|eeprom_driver_erase|eeprom_driver_init|eflInit|housekeeping_task_kb|indicator_disable|itoa|keycode_at_encodermap_location|keycode_at_keymap_location|process_record_user|protocol_pre_task|protocol_setup|rtcGetTime|rtcInit|rtcSetTime|rtc_timer_init|spiInit|stInit|timer_init|usbInit|usb_device_state_init|usb_device_state_set_resume|wireless_enter_reset_kb
0x0800D34C,18,pre_process_record_quantum,"ref1011_default,ref1011_feat",0x0800B382,exact,1.000,
0x0800D35E,18,post_process_record_quantum,"ref1011_default,ref1011_feat",0x0800B394,exact,1.000,xrefs: process_record@0x0800DAD8(bl)
0x0800D370,4,shutdown_user,"ref1011_default,ref1011_feat",0x0800B3A6,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user} resolved by caller: bl from shutdown_kb@0x0800D374+0x2 ; same body also matches: _getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user ; xrefs: shutdown_kb@0x0800D374(bl)
0x0800D374,8,shutdown_kb,"ref1011_default,ref1011_feat",0x0800B3AA,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from shutdown_quantum@0x0800D37C+0xA ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: shutdown_quantum@0x0800D37C(bl)
0x0800D37C,26,shutdown_quantum,"ref1011_default,ref1011_feat",0x0800B3B2,exact,1.000,xrefs: reset_keyboard@0x0800D396(bl) soft_reset_keyboard@0x0800D3A6(bl)
0x0800D396,16,reset_keyboard,"ref1011_default,ref1011_feat",0x0800B3CC,exact,1.000,
0x0800D3A6,16,soft_reset_keyboard,"ref1011_default,ref1011_feat",0x0800B3DC,exact,1.000,
0x0800D3B6,140,process_record_quantum,ref1011_default,0x0800B21C,fuzzy-anchored,0.835,call-anchored: bl from process_record@0x0800DAD8+0x8 ; xrefs: process_record@0x0800DAD8(bl)
0x0800D446,4,BusFault_Handler|__port_switch_from_isr,"ref1011_default,ref1011_feat",0x0800811E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; identical body for: BusFault_Handler|__port_switch_from_isr
0x0800D44A,4,BusFault_Handler|__port_switch_from_isr,"ref1011_default,ref1011_feat",0x0800811E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; identical body for: BusFault_Handler|__port_switch_from_isr
0x0800D44E,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x0800D450,4,BusFault_Handler|__port_switch_from_isr,"ref1011_default,ref1011_feat",0x0800811E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; identical body for: BusFault_Handler|__port_switch_from_isr
0x0800D454,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x0800D456,4,BusFault_Handler|__port_switch_from_isr,"ref1011_default,ref1011_feat",0x0800811E,exact-ambiguous,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent) ; identical body for: BusFault_Handler|__port_switch_from_isr
0x0800D45A,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x0800D45C,24,suspend_power_down_quantum,"ref1011_default,ref1011_feat",0x0800B4B2,exact,1.000,xrefs: suspend_power_down@0x0801249E(bl)
0x0800D474,20,suspend_wakeup_init_quantum,"ref1011_default,ref1011_feat",0x0800B4CA,exact,1.000,xrefs: suspend_wakeup_init@0x080124B0(b)
0x0800D488,38,biton16,ref1011_feat,0x0800B4DE,fuzzy-anchored,0.571,call-anchored: bl from via_command_kb@0x0800C874+0x72 ; xrefs: via_command_kb@0x0800C874(bl)
0x0800D4AE,2,__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task,"ref1011_default,ref1011_feat",0x08008434,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task
0x0800D4B0,2,led_set_user,"ref1011_default,ref1011_feat",0x0800B500,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from led_set@0x0800D4BA+0x4 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: led_set@0x0800D4BA(bl)
0x0800D4B2,4,led_update_user,"ref1011_default,ref1011_feat",0x0800B502,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user} resolved by caller: bl from led_update_kb@0x0800B91C+0x4 ; same body also matches: _getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user ; xrefs: led_update_kb@0x0800B91C(bl)
0x0800D4B6,2,led_update_ports,"ref1011_default,ref1011_feat",0x0800B506,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from led_update_kb@0x0800B91C+0xE ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: led_update_kb@0x0800B91C(bl)
0x0800D4B8,2,led_init_ports,"ref1011_default,ref1011_feat",0x0800B508,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from quantum_init@0x0800E776+0x6 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: quantum_init@0x0800E776(bl)
0x0800D4BA,16,led_set,"ref1011_default,ref1011_feat",0x0800B50A,exact,1.000,xrefs: led_task@0x0800D4E0(bl) led_wakeup@0x0800D4D4(bl) led_suspend@0x0800D4CA(bl)
0x0800D4CA,10,led_suspend,"ref1011_default,ref1011_feat",0x0800B51A,exact,1.000,xrefs: suspend_power_down_quantum@0x0800D45C(bl)
0x0800D4D4,12,led_wakeup,"ref1011_default,ref1011_feat",0x0800B524,exact-ambiguous,1.000,ambiguous body {boardInit|housekeeping_task|led_wakeup|rgb_matrix_none_indicators} resolved by caller: bl from suspend_wakeup_init_quantum@0x0800D474+0x2 ; same body also matches: boardInit|housekeeping_task|rgb_matrix_none_indicators ; xrefs: suspend_wakeup_init_quantum@0x0800D474(bl)
0x0800D4E0,44,led_task,"ref1011_default,ref1011_feat",0x0800B530,exact,1.000,
0x0800D54A,2,Reset_Handler,"ref1011_default,ref1011_feat",0x0800811C,exact,1.000,size inferred from next symbol (asm routine) ; tiny body placed (adjacent)
0x0800D54C,14,process_record_tap_hint,"ref1011_default,ref1011_feat",0x0800B5BC,exact,1.000,
0x0800D55A,22,register_mouse,"ref1011_default,ref1011_feat",0x0800B5CA,exact,1.000,
0x0800D570,144,register_code,"ref1011_default,ref1011_feat",0x0800B5E0,exact,1.000,xrefs: process_record_keychron_common@0x0800C720(bl) process_record_keychron_common@0x0800C720(bl) process_record_keychron_common@0x0800C720(bl) process_record_keychron_common@0x0800C720(bl)
0x0800D600,114,unregister_code,"ref1011_default,ref1011_feat",0x0800B670,exact,1.000,xrefs: process_record_keychron_common@0x0800C720(bl) process_record_keychron_common@0x0800C720(bl) keychron_common_task@0x0800C7DC(bl) keychron_common_task@0x0800C7DC(bl)
0x0800D672,18,register_mods|register_weak_mods|unregister_mods|unregister_weak_mods,"ref1011_default,ref1011_feat",0x0800B712,exact-ambiguous,1.000,identical body for: register_mods|register_weak_mods|unregister_mods|unregister_weak_mods
0x0800D684,18,register_mods|register_weak_mods|unregister_mods|unregister_weak_mods,"ref1011_default,ref1011_feat",0x0800B712,exact-ambiguous,1.000,identical body for: register_mods|register_weak_mods|unregister_mods|unregister_weak_mods
0x0800D698,1022,process_action,ref1011_default,0x0800B51C,fuzzy-anchored,0.772,call-anchored: b.w from process_record_handler@0x0800DAB4+0x1E ; xrefs: process_record_handler@0x0800DAB4(b)
0x0800DAB4,34,process_record_handler,"ref1011_default,ref1011_feat",0x0800BB3C,exact,1.000,xrefs: process_record@0x0800DAD8(bl)
0x0800DAD8,60,process_record,"ref1011_default,ref1011_feat",0x0800BB60,exact,1.000,
0x0800DB14,34,clear_keyboard_but_mods_and_keys,"ref1011_default,ref1011_feat",0x0800BBC0,exact,1.000,xrefs: clear_keyboard_but_mods@0x0800DB36(b)
0x0800DB36,14,clear_keyboard_but_mods,"ref1011_default,ref1011_feat",0x0800BBE2,exact-ambiguous,1.000,ambiguous body {VectorB0|chThdCreateI|clear_keyboard|clear_keyboard_but_mods|platform_setup|protocol_post_task} resolved by caller: b.w from clear_keyboard@0x0800DB44+0xA ; same body also matches: VectorB0|chThdCreateI|clear_keyboard|platform_setup|protocol_post_task ; xrefs: clear_keyboard@0x0800DB44(b)
0x0800DB44,14,clear_keyboard,"ref1011_default,ref1011_feat",0x0800BBF0,exact-ambiguous,1.000,ambiguous body {VectorB0|chThdCreateI|clear_keyboard|clear_keyboard_but_mods|platform_setup|protocol_post_task} resolved by caller: bl from factory_test_task@0x0800CA84+0x30 ; same body also matches: VectorB0|chThdCreateI|clear_keyboard_but_mods|platform_setup|protocol_post_task ; xrefs: factory_test_task@0x0800CA84(bl) wireless_low_battery_shutdown@0x0800A4E8(bl) shutdown_quantum@0x0800D37C(bl) wireless_event_task@0x0800A570(bl~) ...
0x0800DBB8,10,debug_record,ref1011_feat,0x0800BC68,fuzzy-anchored,0.500,call-anchored: bl from debug_waiting_buffer@0x0800DE58+0x2A ; xrefs: debug_waiting_buffer@0x0800DE58(bl)
0x0800DBC2,2,__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task,"ref1011_default,ref1011_feat",0x08008434,exact-ambiguous,1.000,tiny body placed (adjacent) ; identical body for: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task
0x0800DBC4,2,default_layer_state_set_user,"ref1011_default,ref1011_feat",0x0800BC72,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from default_layer_state_set_kb@0x0800DBC6+0x2 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: default_layer_state_set_kb@0x0800DBC6(bl)
0x0800DBC6,8,default_layer_state_set_kb,"ref1011_default,ref1011_feat",0x0800BC74,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl from default_layer_state_set@0x0800DBD0+0x2 ; same body also matches: bootmagic|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: default_layer_state_set@0x0800DBD0(bl)
0x0800DBD0,16,default_layer_state_set,"ref1011_default,ref1011_feat",0x0800BC7C,exact-ambiguous,1.000,ambiguous body {default_layer_state_set|layer_state_set} resolved by caller: b.w from default_layer_set@0x0800DBE2+0x0 ; same body also matches: layer_state_set ; xrefs: default_layer_set@0x0800DBE2(b)
0x0800DBE0,2,default_layer_debug,"ref1011_default,ref1011_feat",0x0800BC8C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task} resolved by caller: bl from process_record_handler@0x0800DAB4+0x12 ; same body also matches: __aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task ; xrefs: process_record_handler@0x0800DAB4(bl)
